0,1,2,3,4,5,C:/Users/HP/Desktop/qwen/qwenModel_correct,C:/Users/HP/Desktop/qwen/qwenModel_choiceA_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceB_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceC_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceD_probs
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,True,0.96941817,0.0062816553,0.019576939,0.0047231563
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,False,0.40215495,0.12605032,0.22209106,0.24970368
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.08218956,0.2131835,0.46021077,0.24441609
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.13383314,0.1510616,0.4953119,0.21979332
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.00054541614,0.00064140337,0.0010533725,0.9977598
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,False,0.20550394,0.08977802,0.5247727,0.17994528
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,True,0.116550535,0.050323956,0.42632416,0.40680134
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.4648768,0.10495075,0.3677478,0.06242463
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,False,0.15621927,0.12850247,0.13258158,0.58269674
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.8822125,0.07500759,0.020346355,0.022433558
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.601544,0.21198827,0.13265887,0.053808812
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,True,0.10765561,0.1404094,0.72428674,0.027648248
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.042886503,0.73679316,0.1473679,0.072952405
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,True,0.054612905,0.012281361,0.06536309,0.86774266
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.1391844,0.33388603,0.41552785,0.11140179
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.96753657,0.015157618,0.013747362,0.0035583056
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.05378082,0.89903605,0.02405227,0.023130842
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,True,0.05321957,0.032028105,0.9107514,0.004000965
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.16563827,0.33722278,0.33722278,0.1599162
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.16749017,0.23805152,0.3955589,0.19889951
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.0048481897,0.003498847,0.011999384,0.9796536
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.40083528,0.27873716,0.095579356,0.22484821
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,False,0.08053875,0.05365037,0.01668516,0.8491257
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.020366961,0.084089585,0.11315491,0.78238857
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,True,0.009755739,0.22160636,0.20495239,0.5636855
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,True,0.0023233306,0.032010008,0.96140176,0.004264921
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,True,0.0017656109,0.0021276546,0.9860352,0.010071481
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,True,0.09135246,0.019679332,0.8872819,0.0016863015
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,True,0.15550989,0.1345826,0.55133045,0.15857705
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,True,0.0072604613,0.032160036,0.013354032,0.94722545
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,True,0.03790539,0.031302158,0.84603614,0.08475637
What is the square root of 81 squared?,9,27,81,729,C,False,0.12552083,0.36179057,0.124544024,0.3881446
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.8693141,0.007790155,0.11182366,0.011072042
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,True,0.2603111,0.3435117,0.19344679,0.20273048
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.24538161,0.012954048,0.039901275,0.70176303
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.050078377,0.5177678,0.30917326,0.122980624
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.0016378532,0.0019260971,0.0035530287,0.9928831
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.0024445339,0.9861953,0.0037714073,0.00758875
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,True,0.01682562,0.16534908,0.6747275,0.14309771
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.12635952,0.8048804,0.05125368,0.01750644
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.0076117967,0.0015677181,0.001630169,0.98919034
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,False,0.449882,0.024123924,0.36432555,0.1616685
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.9921244,0.004909906,0.0009820429,0.0019837813
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.9433199,0.012444521,0.040963717,0.0032718086
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.00055216753,0.9925097,0.0032592164,0.0036787777
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,True,0.004913364,0.033840097,0.94735855,0.013887948
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,False,0.2895994,0.40840057,0.23636413,0.06563594
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.026218604,0.67355055,0.19448899,0.10574183
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,True,0.45495096,0.09028778,0.2737943,0.18096699
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,True,0.00022466284,0.001140932,0.0011036715,0.99753076
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,True,0.2049228,0.5462638,0.1190644,0.12974903
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.04143439,0.0059691896,0.0021576788,0.9504387
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.0144570675,0.97850627,0.0038607863,0.0031757965
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,True,0.37737918,0.43266734,0.10769942,0.08225408
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.21601921,0.34385195,0.059519555,0.3806094
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.13875447,0.46574745,0.30306765,0.09243041
On what body part should you wear a babushka?,head,hands,foot,legs,A,True,0.871838,0.05795496,0.04566741,0.024539674
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.0925719,0.85795194,0.03568965,0.0137864845
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.95517874,0.031927288,0.006824317,0.006069673
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.09457479,0.0283965,0.406028,0.47100073
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,True,0.12974732,0.0967974,0.2250607,0.5483946
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.00034670677,0.00065154,0.997815,0.0011867196
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.00077846495,0.99611783,0.002711808,0.0003918192
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,True,0.0059101623,0.016002854,0.46042135,0.5176656
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.00041938864,0.00050686824,0.998679,0.00039474943
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,True,0.0742154,0.012451181,0.91121984,0.002113569
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,True,0.021189751,0.9332507,0.01877308,0.026786355
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.19095585,0.50310165,0.24905337,0.056889154
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.29713812,0.33018923,0.28687337,0.085799195
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.0075268345,0.9858208,0.003452773,0.0031995361
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.0035821549,0.0016146037,0.0015710525,0.99323225
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.11727099,0.11635838,0.07281522,0.6935554
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.042410456,0.76957035,0.14014918,0.04786998
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.8185026,0.009199925,0.15621395,0.016083421
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,True,0.08105221,0.90257305,0.010548998,0.00582571
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.007933252,0.9460666,0.010306572,0.035693523
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.0170038,0.07650401,0.36072809,0.54576415
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.77452916,0.19736756,0.0131199015,0.014983398
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.46697733,0.3026833,0.12325426,0.10708516
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,True,0.45588478,0.30132145,0.060033116,0.1827607
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,True,0.00043226097,0.0025564458,0.9957157,0.0012955437
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,True,0.050411526,0.03254813,0.81678516,0.10025529
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.2218192,0.026804812,0.19806226,0.55331373
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.48365784,0.1850156,0.095610626,0.235716
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,True,0.0060570817,0.9796209,0.004867002,0.009454971
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,True,0.63310105,0.11895616,0.21123554,0.036707234
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.0036959085,0.9855145,0.0039651305,0.0068244217
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.0035198033,0.0035543449,0.9893785,0.0035474095
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,True,0.02002727,0.0024295836,0.038603574,0.9389396
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.06542782,0.7400581,0.14235035,0.0521636
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.086660765,0.19914486,0.12658419,0.5876102
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,True,0.0028103082,0.014840452,0.98118687,0.001162394
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.08252372,0.853225,0.06132642,0.0029248465
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.7359679,0.17344733,0.0723036,0.018281214
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.51015866,0.22638154,0.22287181,0.04058797
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.00061200326,0.99771404,0.001007054,0.0006669233
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.3225732,0.65416616,0.013210575,0.010050076
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.14401479,0.0020866105,0.0054974863,0.84840107
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.010107474,0.029591702,0.0030586165,0.9572422
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.00173044,0.0018857266,0.0022306254,0.9941532
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,True,0.0009825447,0.0017653133,0.98683226,0.0104199145
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,True,0.37385786,0.043277185,0.034638625,0.5482263
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,True,0.09348195,0.4124617,0.36972827,0.12432817
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,True,0.17813456,0.68285954,0.111473754,0.027532076
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.03430951,0.8183561,0.12163778,0.025696637
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.4500362,0.43279558,0.08260048,0.03456777
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,False,0.024571395,0.110552356,0.5747451,0.29013112
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.016573291,0.053499244,0.13138147,0.79854596
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.22629043,0.20928444,0.32541475,0.23901032
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.66738284,0.16612472,0.009821893,0.15667054
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.9791235,0.0065715616,0.009788312,0.004516564
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,False,0.14486049,0.7047213,0.13345173,0.016966483
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,False,0.031765375,0.07328195,0.04639924,0.8485535
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.70107543,0.2422852,0.041450106,0.015189193
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,True,0.029409904,0.043126777,0.9077954,0.019667897
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,True,0.14319557,0.30196318,0.10154086,0.45330042
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,True,0.17974015,0.122572124,0.008673411,0.6890144
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,True,0.053469192,0.23316862,0.7070751,0.006286979
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,False,0.19407655,0.44424564,0.24533576,0.11634198
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.99845314,0.00087559177,0.00028426305,0.00038702672
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,True,0.04098826,0.12975258,0.5357128,0.29354638
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.35807413,0.3172361,0.17247827,0.15221153
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.15658572,0.32255057,0.2225532,0.2983105
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.99685246,0.00165245,0.0005789327,0.00091614126
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.073036775,0.9180144,0.005138012,0.003810796
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.011090364,0.9341811,0.043014847,0.011713758
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.15783459,0.28804308,0.2716505,0.2824718
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,True,0.18126139,0.18411584,0.44167095,0.19295175
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.5995004,0.12037694,0.24411982,0.0360028
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,True,0.0036589121,0.0033314773,0.97946805,0.0135415085
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.004595301,0.0038999813,0.018389007,0.97311574
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.83765984,0.09180572,0.06260606,0.007928436
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.07399415,0.91562885,0.006516247,0.0038607486
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.2290859,0.26470825,0.2884627,0.21774307
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.0009912362,0.0018276188,0.9950755,0.0021056319
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,True,0.034504663,0.014898353,0.93990797,0.010689046
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,True,0.98041165,0.002256362,0.0144852195,0.0028467434
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.1926156,0.2994965,0.2971658,0.21072212
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.115490176,0.85670334,0.0071002,0.020706248
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.08436563,0.10458538,0.6714092,0.13963981
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,True,0.054957923,0.10147872,0.11680129,0.72676206
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,True,0.045589067,0.010212109,0.90855503,0.035643764
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.03453101,0.9188361,0.028293697,0.018339282
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.091579296,0.014660751,0.011196964,0.88256305
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.086506836,0.28034043,0.4078929,0.22525987
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,True,0.36377466,0.54184073,0.021340296,0.073044285
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,True,0.0477947,0.2904996,0.62223697,0.03946872
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,True,0.6306422,0.036422115,0.0057628155,0.32717285
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.016196206,0.9788119,0.002508143,0.0024837686
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.1200096,0.24242605,0.31006765,0.3274967
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.09329562,0.26473835,0.47564864,0.16631743
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.10756953,0.03492271,0.046993647,0.81051403
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,False,0.28039613,0.20675115,0.23245655,0.28039613
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.08521259,0.74189794,0.14214788,0.030741636
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.97600526,0.018880988,0.004449728,0.00066398166
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.00328553,0.95470554,0.009847172,0.03216175
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.0593206,0.8889027,0.043062136,0.008714495
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.0064817406,0.12593754,0.0069538928,0.8606268
