0,1,2,3,4,5,C:/Users/HP/Desktop/qwen/qwenModel_correct,C:/Users/HP/Desktop/qwen/qwenModel_choiceA_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceB_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceC_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceD_probs
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,False,0.044273995,0.18279517,0.31338382,0.459547
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,True,0.42732984,0.12631845,0.15720586,0.28914583
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is",40%,50%,60%,140%,A,False,0.12050319,0.48981118,0.2924796,0.097206004
Shock waves are produced by waves of sound,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.056365356,0.07409087,0.06987434,0.7996695
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,3 N,5 N,8 N,None of these,D,False,0.23821078,0.23269261,0.45559004,0.07350656
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,200 J,500 J,800 J,2000 J,D,False,0.09533081,0.24154134,0.34062788,0.3225
A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,4q.,8q.,16q.,32q.,D,False,0.10486298,0.27735847,0.32937133,0.28840718
The mass of an atom comes mostly from its _ ; and its volume from its _.,nucleons; nucleons.,electrons; electrons.,electrons; nucleons.,nucleons; electrons.,D,True,0.47698513,0.006194955,0.02469369,0.49212626
The definition of magnetic inclination is the angle between,magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D,False,0.10801551,0.03255907,0.69342965,0.16599576
The pitch of a sound is mostly related to its,intensity,frequency,amplitude,speed,B,True,0.009921665,0.9581777,0.025835564,0.006064992
"As more lamps are connected to a series circuit, the current in the power source",increases,decreases,remains the same,None of these,B,False,0.47345722,0.19279435,0.3153905,0.018357929
"When an element ejects an alpha particle, the mass number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,B,True,0.19982846,0.30950037,0.27961028,0.21106091
An electron can be speeded up by,an electric field,a magnetic field,Both of these,Neither of these,A,False,0.37298456,0.034692965,0.57768977,0.014632655
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by",zero,minus 1,minus 2,plus 1,A,False,0.13931045,0.3368095,0.27063403,0.25324595
"When an object is set vibrating by a wave that has a matching frequency, what occurs is",forced vibration,resonance,refraction,amplitude reduction,B,True,0.27489144,0.7186064,0.0030418625,0.0034603728
The red glow in the neon tube of an advertising sign is a result of,fluorescence,incandescence,de-excitation,polarization,C,False,0.4203097,0.32990485,0.24136356,0.008421901
"At very high speeds, an object appears to an observer at rest to be",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A,False,0.17509274,0.24404363,0.3721221,0.20874158
"When a wave moves from shallow water to deep water, the","frequency decreases, the wavelength increases, and the speed increases","frequency does not change, the wavelength increases, and the speed increases","frequency does not change, the wavelength decreases, and the speed decreases","frequency does not change, the wavelength increases, and the speed decreases",B,False,0.09680352,0.34454152,0.1589798,0.39967516
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A,False,0.23363289,0.20942716,0.43478203,0.1221578
Carbon-14 is primarily produced by cosmic radiation in the,atmosphere,food we eat,Earth’s interior,fallout of nuclear bomb tests,A,False,0.16520834,0.014267562,0.17724268,0.64328146
Chain reactions in a fission reactor are caused by,kinetic energy,energy conversion,mass conversion,ejected neutrons,D,True,0.009051923,0.01751633,0.020801155,0.95263064
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D,False,0.13324232,0.24411468,0.37077928,0.25186375
The complementary color of blue is,magenta,yellow,cyan,white,B,True,0.25020954,0.375609,0.3419959,0.032185547
"The difference between dc and ac in electric circuits is that in dc, charges flow",steadily in one direction,in one direction,to and fro,All of these,B,False,0.44963583,0.0413354,0.028520567,0.48050818
To receive an electric shock there must be a,current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D,True,0.016199484,0.004111902,0.041854452,0.9378342
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,less than 3000 N,3000 N,greater than 3000 N,Need more information,B,True,0.3219577,0.36768726,0.25172228,0.058632858
Find the speed of a wave by multiplying its frequency by its,period,wavelength,amplitude,None of these,B,False,0.72725546,0.24551065,0.013164964,0.01406888
The magnitude of the gravitational force on a satellite is constant if the orbit is,parabolic,circular,elliptical,All of these,B,True,0.05757532,0.67454034,0.047175527,0.22070876
The impulse–momentum relationship is a direct result of Newton’s,first law,second law,third law,law of gravity,B,True,0.132035,0.67052907,0.19361652,0.0038194188
A common nuclear fission reactor,heats water,generates electricity directly,gets energy from nothing,is a major polluter of the atmosphere,A,True,0.6492817,0.15542746,0.09802687,0.09726402
The process of boiling water tends to,warm the water,cool the water,Both,Neither,B,True,0.18649854,0.437023,0.3651464,0.011332131
"When you scale up an object to 3 times its linear size, the surface area increases by",3 and the volume by 9.,3 and the volume by 27.,9 and the volume by 27.,4 and the volume by 8.,C,False,0.074345335,0.5060774,0.3850034,0.03457379
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)",current,voltage,electric field,All of these,D,False,0.5690496,0.03148264,0.057007704,0.34246007
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,inside the spaceship.,Earth.,Both of these.,Neither of these.,B,False,0.3152633,0.29616246,0.3128099,0.075764276
The model of light most supported by the photoelectric effect is the,wave model,particle model,Both of these,Neither of these,B,True,0.39560717,0.56668115,0.034433004,0.00327872
"Compared with a fundamental tone, the frequency of its second harmonic is",half as much,twice as much,the same,four times as much,B,True,0.18886483,0.53383887,0.15535596,0.12194029
A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be,48.0 m,24.0 m,6.00 m,3.00 m,C,True,0.1564907,0.30282435,0.36814076,0.1725441
"During the time an aircraft produces a sonic boom, the aircraft is",breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,All of these,C,False,0.33105132,0.027818771,0.050967067,0.5901628
The principal source of Earth’s internal energy is,tidal friction,gravitational pressure,radioactivity,geothermal heat,C,True,0.05775806,0.25683928,0.44032493,0.24507773
"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",positive,negative,Both of these,Neither of these,A,False,0.22083779,0.51146144,0.25319177,0.014509045
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,Doppler effect.,molecular structure.,temperature.,spectrum.,D,True,0.039501034,0.0073069558,0.0036172054,0.94957477
Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,at speeds near that of light.,at everyday low speeds.,at all speeds.,only approximately.,C,False,0.6880962,0.055173963,0.2002474,0.05648238
"In his special theory of relativity, Einstein stated that the laws of physics are",different in different situations.,common sense applied to microscopic and macroscopic things.,the same in all frames of reference.,the same in all uniformly moving frames of reference.,D,False,0.009100998,0.018099494,0.655716,0.31708354
"When an element ejects a beta particle, the atomic number of that element",reduces by 1,increases by 1,reduces by 2,increases by 2,B,False,0.6681744,0.3011698,0.01640388,0.014251939
The amount of heat transferred to a system can be measured in,calories,joules,Either,Neither,C,True,0.048282266,0.19856703,0.7406536,0.012497163
"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",speed,frequency,Both of these,Neither of these,B,False,0.12944622,0.31913343,0.5302888,0.021131516
Light reflecting from a smooth surface undergoes a change in,frequency.,wavelength.,All of these.,None of these.,D,False,0.09832068,0.09093176,0.782468,0.028279597
What Einstein discovered about space and time is that they,are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B,True,0.05101322,0.8695904,0.078395955,0.0010004443
All parts of a laser beam have the same,frequency,phase,speed,All of these,D,True,0.028732317,0.0077634645,0.00829651,0.95520765
The rotational inertia of an object is greater when most of the mass is located,near the rotational axis,away from the axis,on the rotational axis,off center,B,False,0.6475322,0.18051697,0.16500588,0.0069449334
"When small pieces of material are assembled into a larger piece, the combined surface area",greatly increases,slightly increases,decreases,is unchanged,C,False,0.49535465,0.09091832,0.36525163,0.04847534
A rainbow is the result of light in raindrops that undergoes,internal reflection,dispersion,refraction,All of these,D,True,0.026967509,0.31966996,0.15824811,0.4951145
"In the atomic nucleus, electrical forces tend to",hold particles together,push particles apart,produce orbital motion,charge particles,B,False,0.81920946,0.17855601,0.001785027,0.00044956597
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,first law,second law,third law,law of action–reaction,B,True,0.21937737,0.7717077,0.0058462084,0.0030687249
"Compared with radiation from the Sun, terrestrial radiation has a lower",wavelength,frequency,Both,Neither,B,True,0.24036373,0.47060937,0.26398793,0.025039
"When we speak of time dilation, we mean that time",compresses with speed.,stretches with speed.,is a constant at all speeds.,is related to space.,B,True,0.26991332,0.6892478,0.036103223,0.004735712
The magnetic field lines about a current-carrying wire form,circles,radial lines,eddy currents,energy loops,A,False,0.44089004,0.4620488,0.015504639,0.081556454
An inflated balloon with a heavy rock tied to it is dropped into a deep lake. As the balloon sinks deeper and deeper the buoyant force acting on it,increases.,decreases.,remains largely unchanged.,Need more information.,B,True,0.18656677,0.4270556,0.34047842,0.045899097
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",0.50 g,0.25 g,0.125 g,0.0625 g,C,True,0.09187091,0.19755352,0.402199,0.30837667
Boiling and freezing occur when water is subjected to,decreased temperatures,decreased atmospheric pressure,increased temperatures,increased atmospheric pressure,B,True,0.07388461,0.4335624,0.4041246,0.088428296
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under",tension.,compression.,Both.,Neither.,A,True,0.39052248,0.39052248,0.20659633,0.012358704
A simple and correct way to comprehend satellites orbiting Earth is to view them as,balanced between gravitational and centripetal forces.,beyond the main pull of Earth gravity.,in mechanical equilibrium with a net force of zero.,having sufficient tangential velocities to fall around rather than into Earth.,D,False,0.20494518,0.062018335,0.6667599,0.06627656
